2026-05-10T20:41:35.313844 start scheduler
2026-05-10T20:41:35.313899 start memcached [0,1,2,3] 4
798525 (process ID) old priority -17, new priority -17
798525 (process ID) old priority -17, new priority -17
798527 (process ID) old priority -17, new priority -17
798528 (process ID) old priority -17, new priority -17
798529 (process ID) old priority -17, new priority -17
798530 (process ID) old priority -17, new priority -17
798531 (process ID) old priority -17, new priority -17
798532 (process ID) old priority -17, new priority -17
798533 (process ID) old priority -17, new priority -17
798534 (process ID) old priority -17, new priority -17
798535 (process ID) old priority -17, new priority -17
2026-05-10T20:41:35.532634 custom memcached Reniced memcached to -17
2026-05-10T20:41:43.850232 start freqmine [0,1,2,3] 2
Memcached max thread CPU utilization: 23.000000000013188%
Memcached max thread CPU utilization: 22.99999999999045%
Memcached max thread CPU utilization: 23.000000000013188%
Memcached max thread CPU utilization: 22.99999999999045%
Memcached max thread CPU utilization: 15.000000000009095%
Memcached max thread CPU utilization: 13.999999999998636%
Memcached max thread CPU utilization: 13.000000000010914%
Memcached max thread CPU utilization: 13.000000000010914%
Memcached max thread CPU utilization: 12.999999999999545%
Memcached max thread CPU utilization: 36.000000000001364%
Memcached max thread CPU utilization: 39.000000000010004%
Memcached max thread CPU utilization: 39.000000000010004%
Memcached max thread CPU utilization: 45.99999999999227%
Memcached max thread CPU utilization: 37.000000000000455%
Memcached max thread CPU utilization: 43.000000000017735%
Memcached max thread CPU utilization: 43.99999999999409%
Memcached max thread CPU utilization: 44.00000000000546%
Memcached max thread CPU utilization: 46.00000000000364%
Memcached max thread CPU utilization: 31.999999999993634%
Memcached max thread CPU utilization: 19.000000000005457%
Memcached max thread CPU utilization: 20.000000000015916%
Memcached max thread CPU utilization: 18.000000000006366%
Memcached max thread CPU utilization: 18.000000000006366%
Memcached max thread CPU utilization: 37.999999999999545%
Memcached max thread CPU utilization: 43.00000000000637%
Memcached max thread CPU utilization: 43.00000000000637%
Memcached max thread CPU utilization: 42.999999999995%
Memcached max thread CPU utilization: 41.000000000008185%
Memcached max thread CPU utilization: 39.999999999997726%
Memcached max thread CPU utilization: 40.000000000009095%
Memcached max thread CPU utilization: 38.999999999998636%
Memcached max thread CPU utilization: 38.99999999998727%
Memcached max thread CPU utilization: 27.99999999999727%
Memcached max thread CPU utilization: 11.999999999989086%
Memcached max thread CPU utilization: 9.000000000014552%
Memcached max thread CPU utilization: 9.999999999990905%
Memcached max thread CPU utilization: 9.000000000003183%
Memcached max thread CPU utilization: 19.000000000005457%
Memcached max thread CPU utilization: 26.00000000001046%
Memcached max thread CPU utilization: 25.0%
Memcached max thread CPU utilization: 26.99999999999818%
Memcached max thread CPU utilization: 27.00000000000955%
Memcached max thread CPU utilization: 50.0%
2026-05-10T21:00:03.968513 custom scheduler High+CPU+utilization+detected%3A+50.0%25.+Pausing+jobs.
2026-05-10T21:00:04.011627 pause streamcluster
Memcached max thread CPU utilization: 51.00000000001046%
Memcached max thread CPU utilization: 49.00000000001228%
Memcached max thread CPU utilization: 50.99999999999909%
Memcached max thread CPU utilization: 52.00000000000955%
Memcached max thread CPU utilization: 58.999999999991815%
Memcached max thread CPU utilization: 56.00000000000591%
Memcached max thread CPU utilization: 57.000000000005%
Memcached max thread CPU utilization: 54.00000000000773%
Memcached max thread CPU utilization: 41.99999999999591%
2026-05-10T21:00:14.700299 unpause streamcluster
Memcached max thread CPU utilization: 32.000000000005%
Memcached max thread CPU utilization: 29.999999999995453%
Memcached max thread CPU utilization: 29.999999999995453%
Memcached max thread CPU utilization: 29.00000000000773%
Memcached max thread CPU utilization: 36.000000000001364%
Memcached max thread CPU utilization: 37.000000000000455%
Memcached max thread CPU utilization: 38.000000000010914%
Memcached max thread CPU utilization: 40.99999999999682%
Memcached max thread CPU utilization: 36.000000000001364%
Memcached max thread CPU utilization: 22.00000000000273%
Memcached max thread CPU utilization: 22.000000000014097%
Memcached max thread CPU utilization: 22.00000000000273%
Memcached max thread CPU utilization: 21.99999999999136%
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 49.00000000000091%
Memcached max thread CPU utilization: 50.00000000001137%
2026-05-10T21:00:30.596249 custom scheduler High+CPU+utilization+detected%3A+50.00000000001137%25.+Pausing+jobs.
2026-05-10T21:00:30.651127 pause streamcluster
Memcached max thread CPU utilization: 56.00000000000591%
Memcached max thread CPU utilization: 54.99999999999545%
2026-05-10T21:00:33.868069 unpause streamcluster
Memcached max thread CPU utilization: 34.00000000000318%
Memcached max thread CPU utilization: 26.99999999999818%
Memcached max thread CPU utilization: 26.99999999999818%
Memcached max thread CPU utilization: 26.999999999986812%
Memcached max thread CPU utilization: 27.00000000000955%
Memcached max thread CPU utilization: 26.00000000001046%
Memcached max thread CPU utilization: 27.00000000000955%
Memcached max thread CPU utilization: 26.99999999999818%
Memcached max thread CPU utilization: 26.99999999999818%
Memcached max thread CPU utilization: 20.000000000004547%
Memcached max thread CPU utilization: 9.000000000003183%
Memcached max thread CPU utilization: 7.999999999992724%
Memcached max thread CPU utilization: 10.000000000002274%
Memcached max thread CPU utilization: 8.000000000004093%
Memcached max thread CPU utilization: 21.000000000003638%
Memcached max thread CPU utilization: 29.999999999995453%
2026-05-10T21:00:49.852477 end streamcluster
2026-05-10T21:00:50.854312 end scheduler
